O*NET-SOC Code,Element Name,Scale ID,Data Value,Recommend Suppress,Not Relevant
49-9031.00,Quality Control Analysis,IM,3.5,N,
49-9031.00,Quality Control Analysis,LV,3.62,N,N
49-9031.00,Judgment and Decision Making,IM,3,N,
49-9031.00,Judgment and Decision Making,LV,3,N,N
49-9031.00,Systems Analysis,IM,2.62,N,
49-9031.00,Systems Analysis,LV,2.12,N,N
49-9031.00,Systems Evaluation,IM,2.25,N,
49-9031.00,Systems Evaluation,LV,2,N,N
49-9031.00,Time Management,IM,3,N,
49-9031.00,Time Management,LV,3,N,N
49-9031.00,Management of Financial Resources,IM,2,N,
49-9031.00,Management of Financial Resources,LV,1.25,N,N
49-9031.00,Management of Material Resources,IM,2.12,N,
49-9031.00,Management of Material Resources,LV,1.75,N,N
49-9031.00,Management of Personnel Resources,IM,2.5,N,
49-9031.00,Management of Personnel Resources,LV,2.12,N,N
49-9041.00,Reading Comprehension,IM,2.88,N,
49-9041.00,Reading Comprehension,LV,3,N,N
49-9041.00,Active Listening,IM,3.12,N,
49-9041.00,Active Listening,LV,3,N,N
49-9041.00,Writing,IM,2.75,N,
49-9041.00,Writing,LV,2.75,N,N
49-9041.00,Speaking,IM,3,N,
49-9041.00,Speaking,LV,3,N,N
49-9041.00,Mathematics,IM,2.38,N,
49-9041.00,Mathematics,LV,2.5,N,N
49-9041.00,Science,IM,1.75,N,
49-9041.00,Science,LV,1.5,N,N
49-9041.00,Critical Thinking,IM,3.62,N,
49-9041.00,Critical Thinking,LV,3.5,N,N
49-9041.00,Active Learning,IM,3.12,N,
49-9041.00,Active Learning,LV,3.12,N,N
49-9041.00,Learning Strategies,IM,2.62,N,
49-9041.00,Learning Strategies,LV,2.88,N,N
49-9041.00,Monitoring,IM,3.12,N,
49-9041.00,Monitoring,LV,3.12,N,N
49-9041.00,Social Perceptiveness,IM,2.75,N,
49-9041.00,Social Perceptiveness,LV,2.12,N,N
49-9041.00,Coordination,IM,3,N,
49-9041.00,Coordination,LV,3,N,N
49-9041.00,Persuasion,IM,2.12,N,
49-9041.00,Persuasion,LV,1.75,N,N
49-9041.00,Negotiation,IM,1.88,N,
49-9041.00,Negotiation,LV,1.75,N,N
49-9041.00,Instructing,IM,2.62,N,
49-9041.00,Instructing,LV,2.75,N,N
49-9041.00,Service Orientation,IM,2.25,N,
49-9041.00,Service Orientation,LV,2.25,N,N
49-9041.00,Complex Problem Solving,IM,3.12,N,
49-9041.00,Complex Problem Solving,LV,3,N,N
49-9041.00,Operations Analysis,IM,1.88,N,
49-9041.00,Operations Analysis,LV,1.75,N,N
49-9041.00,Technology Design,IM,2,N,
49-9041.00,Technology Design,LV,1.88,N,N
49-9041.00,Equipment Selection,IM,3.12,N,
49-9041.00,Equipment Selection,LV,3.12,N,N
49-9041.00,Installation,IM,2.62,N,
49-9041.00,Installation,LV,3,N,N
49-9041.00,Programming,IM,1.75,N,
49-9041.00,Programming,LV,1.5,N,N
49-9041.00,Operations Monitoring,IM,4,N,
49-9041.00,Operations Monitoring,LV,4,N,N
49-9041.00,Operation and Control,IM,4,N,
49-9041.00,Operation and Control,LV,4,N,N
49-9041.00,Equipment Maintenance,IM,4,N,
49-9041.00,Equipment Maintenance,LV,4.12,N,N
49-9041.00,Troubleshooting,IM,4,N,
49-9041.00,Troubleshooting,LV,4,N,N
49-9041.00,Repairing,IM,4,N,
49-9041.00,Repairing,LV,4,N,N
49-9041.00,Quality Control Analysis,IM,3.75,N,
49-9041.00,Quality Control Analysis,LV,3.75,N,N
49-9041.00,Judgment and Decision Making,IM,3.12,N,
49-9041.00,Judgment and Decision Making,LV,3,N,N
49-9041.00,Systems Analysis,IM,2.88,N,
49-9041.00,Systems Analysis,LV,2.88,N,N
49-9041.00,Systems Evaluation,IM,2.88,N,
49-9041.00,Systems Evaluation,LV,2.88,N,N
49-9041.00,Time Management,IM,3,N,
49-9041.00,Time Management,LV,3,N,N
49-9041.00,Management of Financial Resources,IM,1.62,N,
49-9041.00,Management of Financial Resources,LV,0.88,N,N
49-9041.00,Management of Material Resources,IM,1.75,N,
49-9041.00,Management of Material Resources,LV,0.88,N,N
49-9041.00,Management of Personnel Resources,IM,2.62,N,
49-9041.00,Management of Personnel Resources,LV,2.12,N,N
49-9043.00,Reading Comprehension,IM,3,N,
49-9043.00,Reading Comprehension,LV,3,N,N
49-9043.00,Active Listening,IM,3,N,
49-9043.00,Active Listening,LV,3,N,N
49-9043.00,Writing,IM,2.38,N,
49-9043.00,Writing,LV,2.12,N,N
49-9043.00,Speaking,IM,2.88,N,
49-9043.00,Speaking,LV,2.75,N,N
49-9043.00,Mathematics,IM,2,N,
49-9043.00,Mathematics,LV,1.75,N,N
49-9043.00,Science,IM,1.75,N,
49-9043.00,Science,LV,0.88,N,N
49-9043.00,Critical Thinking,IM,3,N,
49-9043.00,Critical Thinking,LV,3,N,N
49-9043.00,Active Learning,IM,2.75,N,
49-9043.00,Active Learning,LV,2.12,N,N
49-9043.00,Learning Strategies,IM,2.12,N,
49-9043.00,Learning Strategies,LV,1.88,N,N
49-9043.00,Monitoring,IM,2.75,N,
49-9043.00,Monitoring,LV,2.75,N,N
49-9043.00,Social Perceptiveness,IM,2.62,N,
49-9043.00,Social Perceptiveness,LV,2.12,N,N
49-9043.00,Coordination,IM,3,N,
49-9043.00,Coordination,LV,3,N,N
49-9043.00,Persuasion,IM,2.12,N,
49-9043.00,Persuasion,LV,2,N,N
49-9043.00,Negotiation,IM,2.12,N,
49-9043.00,Negotiation,LV,2,N,N
49-9043.00,Instructing,IM,2.25,N,
49-9043.00,Instructing,LV,2,N,N
49-9043.00,Service Orientation,IM,2.12,N,
49-9043.00,Service Orientation,LV,2,N,N
49-9043.00,Complex Problem Solving,IM,2.88,N,
49-9043.00,Complex Problem Solving,LV,2.88,N,N
49-9043.00,Operations Analysis,IM,1.88,N,
49-9043.00,Operations Analysis,LV,1.62,N,N
49-9043.00,Technology Design,IM,1.88,N,
49-9043.00,Technology Design,LV,0.88,N,N
49-9043.00,Equipment Selection,IM,2.75,N,
49-9043.00,Equipment Selection,LV,2.75,N,N
49-9043.00,Installation,IM,2.88,N,
49-9043.00,Installation,LV,2.38,N,N
49-9043.00,Programming,IM,1.75,N,
49-9043.00,Programming,LV,0.75,N,N
49-9043.00,Operations Monitoring,IM,3.75,N,
49-9043.00,Operations Monitoring,LV,3.75,N,N
49-9043.00,Operation and Control,IM,3.62,N,
49-9043.00,Operation and Control,LV,3.25,N,N
49-9043.00,Equipment Maintenance,IM,3.75,N,
49-9043.00,Equipment Maintenance,LV,3.75,N,N
49-9043.00,Troubleshooting,IM,3.75,N,
49-9043.00,Troubleshooting,LV,3.38,N,N
49-9043.00,Repairing,IM,3.75,N,
49-9043.00,Repairing,LV,3.62,N,N
49-9043.00,Quality Control Analysis,IM,3.12,N,
49-9043.00,Quality Control Analysis,LV,3.12,N,N
49-9043.00,Judgment and Decision Making,IM,3,N,
49-9043.00,Judgment and Decision Making,LV,2.5,N,N
49-9043.00,Systems Analysis,IM,2.12,N,
49-9043.00,Systems Analysis,LV,2.12,N,N
49-9043.00,Systems Evaluation,IM,2,N,
49-9043.00,Systems Evaluation,LV,2,N,N
49-9043.00,Time Management,IM,3,N,
49-9043.00,Time Management,LV,2.62,N,N
49-9043.00,Management of Financial Resources,IM,1.75,N,
49-9043.00,Management of Financial Resources,LV,0.88,N,N
49-9043.00,Management of Material Resources,IM,1.88,N,
49-9043.00,Management of Material Resources,LV,0.88,N,N
49-9043.00,Management of Personnel Resources,IM,2.12,N,
49-9043.00,Management of Personnel Resources,LV,1.88,N,N
49-9044.00,Reading Comprehension,IM,3,N,
49-9044.00,Reading Comprehension,LV,3,N,N
49-9044.00,Active Listening,IM,3.12,N,
49-9044.00,Active Listening,LV,3,N,N
49-9044.00,Writing,IM,2.75,N,
49-9044.00,Writing,LV,2.62,N,N
49-9044.00,Speaking,IM,3,N,
49-9044.00,Speaking,LV,3,N,N
49-9044.00,Mathematics,IM,2.62,N,
49-9044.00,Mathematics,LV,2.62,N,N
49-9044.00,Science,IM,1.75,N,
49-9044.00,Science,LV,0.75,N,N
49-9044.00,Critical Thinking,IM,3.62,N,
49-9044.00,Critical Thinking,LV,3,N,N
49-9044.00,Active Learning,IM,2.75,N,
49-9044.00,Active Learning,LV,2.88,N,N
49-9044.00,Learning Strategies,IM,2.88,N,
49-9044.00,Learning Strategies,LV,2.75,N,N
49-9044.00,Monitoring,IM,3.12,N,
49-9044.00,Monitoring,LV,3,N,N
49-9044.00,Social Perceptiveness,IM,3,N,
49-9044.00,Social Perceptiveness,LV,2.75,N,N
49-9044.00,Coordination,IM,3,N,
49-9044.00,Coordination,LV,3.5,N,N
49-9044.00,Persuasion,IM,2.88,N,
49-9044.00,Persuasion,LV,2.62,N,N
49-9044.00,Negotiation,IM,2.88,N,
49-9044.00,Negotiation,LV,2.62,N,N
49-9044.00,Instructing,IM,2.88,N,
49-9044.00,Instructing,LV,3,N,N
49-9044.00,Service Orientation,IM,3,N,
49-9044.00,Service Orientation,LV,2.62,N,N
49-9044.00,Complex Problem Solving,IM,3.12,N,
49-9044.00,Complex Problem Solving,LV,3,N,N
49-9044.00,Operations Analysis,IM,1.88,N,
49-9044.00,Operations Analysis,LV,1,N,N
49-9044.00,Technology Design,IM,1.88,N,
49-9044.00,Technology Design,LV,1.38,N,N
49-9044.00,Equipment Selection,IM,2.88,N,
49-9044.00,Equipment Selection,LV,2.5,N,N
49-9044.00,Installation,IM,3.75,N,
49-9044.00,Installation,LV,3.38,N,N
49-9044.00,Programming,IM,1.75,N,
49-9044.00,Programming,LV,0.75,N,N
49-9044.00,Operations Monitoring,IM,3.62,N,
49-9044.00,Operations Monitoring,LV,3.75,N,N
49-9044.00,Operation and Control,IM,3.38,N,
49-9044.00,Operation and Control,LV,3.62,N,N
49-9044.00,Equipment Maintenance,IM,3.75,N,
49-9044.00,Equipment Maintenance,LV,3.75,N,N
49-9044.00,Troubleshooting,IM,3.75,N,
49-9044.00,Troubleshooting,LV,3.62,N,N
49-9044.00,Repairing,IM,3.62,N,
49-9044.00,Repairing,LV,3.75,N,N
49-9044.00,Quality Control Analysis,IM,3.25,N,
49-9044.00,Quality Control Analysis,LV,3.25,N,N
49-9044.00,Judgment and Decision Making,IM,3.12,N,
49-9044.00,Judgment and Decision Making,LV,3,N,N
49-9044.00,Systems Analysis,IM,2.75,N,
49-9044.00,Systems Analysis,LV,2.75,N,N
49-9044.00,Systems Evaluation,IM,2.62,N,
49-9044.00,Systems Evaluation,LV,2.75,N,N
49-9044.00,Time Management,IM,3.25,N,
49-9044.00,Time Management,LV,3.12,N,N
49-9044.00,Management of Financial Resources,IM,2,N,
49-9044.00,Management of Financial Resources,LV,1.62,N,N
49-9044.00,Management of Material Resources,IM,2,N,
49-9044.00,Management of Material Resources,LV,1.75,N,N
49-9044.00,Management of Personnel Resources,IM,2.62,N,
49-9044.00,Management of Personnel Resources,LV,2.75,N,N
49-9045.00,Reading Comprehension,IM,2.88,N,
49-9045.00,Reading Comprehension,LV,2.62,N,N
49-9045.00,Active Listening,IM,3,N,
49-9045.00,Active Listening,LV,2.88,N,N
49-9045.00,Writing,IM,2.5,N,
49-9045.00,Writing,LV,2.25,N,N
49-9045.00,Speaking,IM,2.75,N,
49-9045.00,Speaking,LV,2.75,N,N
49-9045.00,Mathematics,IM,2,N,
49-9045.00,Mathematics,LV,1.75,N,N
49-9045.00,Science,IM,1,N,
49-9045.00,Science,LV,0,N,Y
49-9045.00,Critical Thinking,IM,2.88,N,
49-9045.00,Critical Thinking,LV,3,N,N
49-9045.00,Active Learning,IM,2.38,N,
49-9045.00,Active Learning,LV,2.12,N,N
49-9045.00,Learning Strategies,IM,2.25,N,
49-9045.00,Learning Strategies,LV,2.12,N,N
49-9045.00,Monitoring,IM,2.75,N,
49-9045.00,Monitoring,LV,2.75,N,N
49-9045.00,Social Perceptiveness,IM,2.75,N,
49-9045.00,Social Perceptiveness,LV,2.38,N,N
49-9045.00,Coordination,IM,2.88,N,
49-9045.00,Coordination,LV,2.75,N,N
49-9045.00,Persuasion,IM,2,N,
49-9045.00,Persuasion,LV,1.75,N,N
49-9045.00,Negotiation,IM,2,N,
49-9045.00,Negotiation,LV,1.88,N,N
49-9045.00,Instructing,IM,2.5,N,
49-9045.00,Instructing,LV,2.38,N,N
49-9045.00,Service Orientation,IM,2.38,N,
49-9045.00,Service Orientation,LV,2,N,N
49-9045.00,Complex Problem Solving,IM,2.62,N,
49-9045.00,Complex Problem Solving,LV,2.12,N,N
49-9045.00,Operations Analysis,IM,2,N,
49-9045.00,Operations Analysis,LV,1.25,N,N
49-9045.00,Technology Design,IM,1.62,N,
49-9045.00,Technology Design,LV,0.75,N,N
49-9045.00,Equipment Selection,IM,2.62,N,
49-9045.00,Equipment Selection,LV,1.88,N,N
49-9045.00,Installation,IM,1.38,N,
49-9045.00,Installation,LV,0.38,N,Y
49-9045.00,Programming,IM,1,N,
49-9045.00,Programming,LV,0,N,Y
49-9045.00,Operations Monitoring,IM,3.25,N,
49-9045.00,Operations Monitoring,LV,3.25,N,N
49-9045.00,Operation and Control,IM,3,N,
49-9045.00,Operation and Control,LV,3,N,N
49-9045.00,Equipment Maintenance,IM,3,N,
49-9045.00,Equipment Maintenance,LV,2.75,N,N
49-9045.00,Troubleshooting,IM,2.88,N,
49-9045.00,Troubleshooting,LV,2.88,N,N
49-9045.00,Repairing,IM,3.12,N,
49-9045.00,Repairing,LV,2.75,N,N
49-9045.00,Quality Control Analysis,IM,2.62,N,
49-9045.00,Quality Control Analysis,LV,2.75,N,N
49-9045.00,Judgment and Decision Making,IM,2.75,N,
49-9045.00,Judgment and Decision Making,LV,2.62,N,N
49-9045.00,Systems Analysis,IM,1.88,N,
49-9045.00,Systems Analysis,LV,1.62,N,N
49-9045.00,Systems Evaluation,IM,1.75,N,
49-9045.00,Systems Evaluation,LV,1.38,N,N
49-9045.00,Time Management,IM,2.88,N,
49-9045.00,Time Management,LV,2.5,N,N
49-9045.00,Management of Financial Resources,IM,1.5,N,
49-9045.00,Management of Financial Resources,LV,0.62,N,N
49-9045.00,Management of Material Resources,IM,1.62,N,
49-9045.00,Management of Material Resources,LV,0.88,N,N
49-9045.00,Management of Personnel Resources,IM,2.25,N,
49-9045.00,Management of Personnel Resources,LV,1.88,N,N
49-9051.00,Reading Comprehension,IM,3,N,
49-9051.00,Reading Comprehension,LV,3,N,N
49-9051.00,Active Listening,IM,3.38,N,
49-9051.00,Active Listening,LV,3.25,N,N
49-9051.00,Writing,IM,2.5,N,
49-9051.00,Writing,LV,2.75,N,N
49-9051.00,Speaking,IM,2.88,N,
49-9051.00,Speaking,LV,2.88,N,N
49-9051.00,Mathematics,IM,2,N,
49-9051.00,Mathematics,LV,1.88,N,N
49-9051.00,Science,IM,1.75,N,
49-9051.00,Science,LV,1,N,N
49-9051.00,Critical Thinking,IM,3.12,N,
49-9051.00,Critical Thinking,LV,3,N,N
49-9051.00,Active Learning,IM,3,N,
49-9051.00,Active Learning,LV,3,N,N
49-9051.00,Learning Strategies,IM,2.75,N,
49-9051.00,Learning Strategies,LV,2.75,N,N
49-9051.00,Monitoring,IM,3.25,N,
49-9051.00,Monitoring,LV,3,N,N
49-9051.00,Social Perceptiveness,IM,2.75,N,
49-9051.00,Social Perceptiveness,LV,2.62,N,N
49-9051.00,Coordination,IM,3.12,N,
49-9051.00,Coordination,LV,3.25,N,N
49-9051.00,Persuasion,IM,2.62,N,
49-9051.00,Persuasion,LV,2.75,N,N
49-9051.00,Negotiation,IM,2,N,
49-9051.00,Negotiation,LV,2.12,N,N
49-9051.00,Instructing,IM,2.5,N,
49-9051.00,Instructing,LV,2.62,N,N
49-9051.00,Service Orientation,IM,2.62,N,
49-9051.00,Service Orientation,LV,2.5,N,N
49-9051.00,Complex Problem Solving,IM,3.12,N,
49-9051.00,Complex Problem Solving,LV,3,N,N
49-9051.00,Operations Analysis,IM,1.88,N,
49-9051.00,Operations Analysis,LV,1.62,N,N
49-9051.00,Technology Design,IM,1.88,N,
49-9051.00,Technology Design,LV,1.12,N,N
49-9051.00,Equipment Selection,IM,2.62,N,
49-9051.00,Equipment Selection,LV,2.12,N,N
49-9051.00,Installation,IM,3,N,
49-9051.00,Installation,LV,2.38,N,N
49-9051.00,Programming,IM,1.25,N,
49-9051.00,Programming,LV,0.25,N,Y
49-9051.00,Operations Monitoring,IM,3.25,N,
49-9051.00,Operations Monitoring,LV,3.25,N,N
49-9051.00,Operation and Control,IM,3.25,N,
49-9051.00,Operation and Control,LV,3.25,N,N
49-9051.00,Equipment Maintenance,IM,3,N,
49-9051.00,Equipment Maintenance,LV,3,N,N
49-9051.00,Troubleshooting,IM,3.38,N,
49-9051.00,Troubleshooting,LV,3.38,N,N
49-9051.00,Repairing,IM,3.12,N,
49-9051.00,Repairing,LV,3.25,N,N
49-9051.00,Quality Control Analysis,IM,3.12,N,
49-9051.00,Quality Control Analysis,LV,3.12,N,N
49-9051.00,Judgment and Decision Making,IM,3.12,N,
49-9051.00,Judgment and Decision Making,LV,3,N,N
49-9051.00,Systems Analysis,IM,3.12,N,
49-9051.00,Systems Analysis,LV,3,N,N
49-9051.00,Systems Evaluation,IM,2.88,N,
49-9051.00,Systems Evaluation,LV,3,N,N
49-9051.00,Time Management,IM,3,N,
49-9051.00,Time Management,LV,2.88,N,N
49-9051.00,Management of Financial Resources,IM,1.5,N,
49-9051.00,Management of Financial Resources,LV,0.38,N,N
49-9051.00,Management of Material Resources,IM,1.62,N,
49-9051.00,Management of Material Resources,LV,0.62,N,N
49-9051.00,Management of Personnel Resources,IM,2.88,N,
49-9051.00,Management of Personnel Resources,LV,3,N,N
49-9052.00,Reading Comprehension,IM,2.88,N,
49-9052.00,Reading Comprehension,LV,3,N,N
49-9052.00,Active Listening,IM,3,N,
49-9052.00,Active Listening,LV,3,N,N
49-9052.00,Writing,IM,2.62,N,
49-9052.00,Writing,LV,2.88,N,N
49-9052.00,Speaking,IM,3.12,N,
49-9052.00,Speaking,LV,2.75,N,N
49-9052.00,Mathematics,IM,2,N,
49-9052.00,Mathematics,LV,1.75,N,N
49-9052.00,Science,IM,1.75,N,
49-9052.00,Science,LV,1.12,N,N
49-9052.00,Critical Thinking,IM,3.12,N,
49-9052.00,Critical Thinking,LV,3.12,N,N
49-9052.00,Active Learning,IM,2.75,N,
49-9052.00,Active Learning,LV,2.62,N,N
49-9052.00,Learning Strategies,IM,2.25,N,
49-9052.00,Learning Strategies,LV,2,N,N
49-9052.00,Monitoring,IM,3,N,
49-9052.00,Monitoring,LV,2.88,N,N
49-9052.00,Social Perceptiveness,IM,2.88,N,
49-9052.00,Social Perceptiveness,LV,2.88,N,N
49-9052.00,Coordination,IM,3,N,
49-9052.00,Coordination,LV,3,N,N
49-9052.00,Persuasion,IM,2.25,N,
49-9052.00,Persuasion,LV,2.25,N,N
49-9052.00,Negotiation,IM,2.12,N,
49-9052.00,Negotiation,LV,2.12,N,N
49-9052.00,Instructing,IM,2.12,N,
49-9052.00,Instructing,LV,2.12,N,N
49-9052.00,Service Orientation,IM,2.75,N,
49-9052.00,Service Orientation,LV,2.88,N,N
49-9052.00,Complex Problem Solving,IM,3.12,N,
49-9052.00,Complex Problem Solving,LV,3,N,N
49-9052.00,Operations Analysis,IM,1.88,N,
49-9052.00,Operations Analysis,LV,1,N,N
49-9052.00,Technology Design,IM,1.88,N,
49-9052.00,Technology Design,LV,0.88,N,N
49-9052.00,Equipment Selection,IM,2.25,N,
49-9052.00,Equipment Selection,LV,2,N,N
49-9052.00,Installation,IM,2.38,N,
49-9052.00,Installation,LV,1.88,N,N
49-9052.00,Programming,IM,1.62,N,
49-9052.00,Programming,LV,0.62,N,N
49-9052.00,Operations Monitoring,IM,3.12,N,
49-9052.00,Operations Monitoring,LV,3,N,N
49-9052.00,Operation and Control,IM,3,N,
49-9052.00,Operation and Control,LV,3,N,N
49-9052.00,Equipment Maintenance,IM,3,N,
49-9052.00,Equipment Maintenance,LV,2.75,N,N
49-9052.00,Troubleshooting,IM,3,N,
49-9052.00,Troubleshooting,LV,3.12,N,N
49-9052.00,Repairing,IM,2.88,N,
49-9052.00,Repairing,LV,2.75,N,N
49-9052.00,Quality Control Analysis,IM,2.88,N,
49-9052.00,Quality Control Analysis,LV,3,N,N
49-9052.00,Judgment and Decision Making,IM,3,N,
49-9052.00,Judgment and Decision Making,LV,3,N,N
49-9052.00,Systems Analysis,IM,2.38,N,
49-9052.00,Systems Analysis,LV,2.38,N,N
49-9052.00,Systems Evaluation,IM,2.25,N,
49-9052.00,Systems Evaluation,LV,2.38,N,N
49-9052.00,Time Management,IM,2.88,N,
49-9052.00,Time Management,LV,2.75,N,N
49-9052.00,Management of Financial Resources,IM,1.75,N,
49-9052.00,Management of Financial Resources,LV,0.75,N,N
49-9052.00,Management of Material Resources,IM,1.75,N,
49-9052.00,Management of Material Resources,LV,0.75,N,N
49-9052.00,Management of Personnel Resources,IM,2,N,
49-9052.00,Management of Personnel Resources,LV,1.88,N,N
49-9061.00,Reading Comprehension,IM,3.12,N,
49-9061.00,Reading Comprehension,LV,3.5,N,N
49-9061.00,Active Listening,IM,3.12,N,
49-9061.00,Active Listening,LV,3.12,N,N
49-9061.00,Writing,IM,2.62,N,
49-9061.00,Writing,LV,3,N,N
49-9061.00,Speaking,IM,3,N,
49-9061.00,Speaking,LV,3,N,N
49-9061.00,Mathematics,IM,2.38,N,
49-9061.00,Mathematics,LV,2.5,N,N
49-9061.00,Science,IM,2.12,N,
49-9061.00,Science,LV,1.88,N,N
49-9061.00,Critical Thinking,IM,3.5,N,
49-9061.00,Critical Thinking,LV,3.38,N,N
49-9061.00,Active Learning,IM,3,N,
49-9061.00,Active Learning,LV,3.12,N,N
49-9061.00,Learning Strategies,IM,2.62,N,
49-9061.00,Learning Strategies,LV,2.25,N,N
49-9061.00,Monitoring,IM,2.88,N,
49-9061.00,Monitoring,LV,2.88,N,N
49-9061.00,Social Perceptiveness,IM,2.75,N,
49-9061.00,Social Perceptiveness,LV,2.5,N,N
49-9061.00,Coordination,IM,2.25,N,
49-9061.00,Coordination,LV,2.25,N,N
49-9061.00,Persuasion,IM,2.12,N,
49-9061.00,Persuasion,LV,2.12,N,N
49-9061.00,Negotiation,IM,2,N,
49-9061.00,Negotiation,LV,2,N,N
49-9061.00,Instructing,IM,1.62,N,
49-9061.00,Instructing,LV,0.88,N,N
49-9061.00,Service Orientation,IM,2.38,N,
49-9061.00,Service Orientation,LV,2.25,N,N
49-9061.00,Complex Problem Solving,IM,3.12,N,
49-9061.00,Complex Problem Solving,LV,3.12,N,N
49-9061.00,Operations Analysis,IM,1.88,N,
49-9061.00,Operations Analysis,LV,1.75,N,N
49-9061.00,Technology Design,IM,2.12,N,
49-9061.00,Technology Design,LV,2.25,N,N
49-9061.00,Equipment Selection,IM,3,N,
49-9061.00,Equipment Selection,LV,3.12,N,N
49-9061.00,Installation,IM,1.88,N,
49-9061.00,Installation,LV,1.38,N,N
49-9061.00,Programming,IM,1.75,N,
49-9061.00,Programming,LV,1.25,N,N
49-9061.00,Operations Monitoring,IM,3,N,
49-9061.00,Operations Monitoring,LV,3,N,N
49-9061.00,Operation and Control,IM,2.12,N,
49-9061.00,Operation and Control,LV,1.75,N,N
49-9061.00,Equipment Maintenance,IM,3.38,N,
49-9061.00,Equipment Maintenance,LV,3.62,N,N
49-9061.00,Troubleshooting,IM,3.88,N,
49-9061.00,Troubleshooting,LV,3.62,N,N
49-9061.00,Repairing,IM,3.75,N,
49-9061.00,Repairing,LV,3.88,N,N
49-9061.00,Quality Control Analysis,IM,3.38,N,
49-9061.00,Quality Control Analysis,LV,3.38,N,N
49-9061.00,Judgment and Decision Making,IM,3.12,N,
49-9061.00,Judgment and Decision Making,LV,3,N,N
49-9061.00,Systems Analysis,IM,2.12,N,
49-9061.00,Systems Analysis,LV,2.12,N,N
49-9061.00,Systems Evaluation,IM,2.12,N,
49-9061.00,Systems Evaluation,LV,2.12,N,N
49-9061.00,Time Management,IM,3.12,N,
49-9061.00,Time Management,LV,3,N,N
49-9061.00,Management of Financial Resources,IM,2,N,
49-9061.00,Management of Financial Resources,LV,1.75,N,N
49-9061.00,Management of Material Resources,IM,2.25,N,
49-9061.00,Management of Material Resources,LV,1.88,N,N
49-9061.00,Management of Personnel Resources,IM,2,N,
49-9061.00,Management of Personnel Resources,LV,1.62,N,N
49-9062.00,Reading Comprehension,IM,3.12,N,
49-9062.00,Reading Comprehension,LV,3.62,N,N
49-9062.00,Active Listening,IM,3,N,
49-9062.00,Active Listening,LV,3,N,N
49-9062.00,Writing,IM,2.75,N,
49-9062.00,Writing,LV,3,N,N
49-9062.00,Speaking,IM,2.88,N,
49-9062.00,Speaking,LV,3,N,N
49-9062.00,Mathematics,IM,2.88,N,
49-9062.00,Mathematics,LV,3,N,N
49-9062.00,Science,IM,2.12,N,
49-9062.00,Science,LV,2,N,N
49-9062.00,Critical Thinking,IM,3.12,N,
49-9062.00,Critical Thinking,LV,3.75,N,N
49-9062.00,Active Learning,IM,3,N,
49-9062.00,Active Learning,LV,3,N,N
49-9062.00,Learning Strategies,IM,2.62,N,
49-9062.00,Learning Strategies,LV,2.75,N,N
49-9062.00,Monitoring,IM,2.88,N,
49-9062.00,Monitoring,LV,3,N,N
49-9062.00,Social Perceptiveness,IM,2.88,N,
49-9062.00,Social Perceptiveness,LV,2.88,N,N
49-9062.00,Coordination,IM,2.75,N,
49-9062.00,Coordination,LV,2.62,N,N
49-9062.00,Persuasion,IM,2.5,N,
49-9062.00,Persuasion,LV,2.75,N,N
49-9062.00,Negotiation,IM,2.12,N,
49-9062.00,Negotiation,LV,2.38,N,N
49-9062.00,Instructing,IM,2.62,N,
49-9062.00,Instructing,LV,2.88,N,N
49-9062.00,Service Orientation,IM,2.75,N,
49-9062.00,Service Orientation,LV,2.88,N,N
49-9062.00,Complex Problem Solving,IM,3,N,
49-9062.00,Complex Problem Solving,LV,3,N,N
49-9062.00,Operations Analysis,IM,2,N,
49-9062.00,Operations Analysis,LV,1.88,N,N
49-9062.00,Technology Design,IM,2.12,N,
49-9062.00,Technology Design,LV,2,N,N
49-9062.00,Equipment Selection,IM,3,N,
49-9062.00,Equipment Selection,LV,3,N,N
49-9062.00,Installation,IM,2.5,N,
49-9062.00,Installation,LV,2.25,N,N
49-9062.00,Programming,IM,2,N,
49-9062.00,Programming,LV,1.38,N,N
49-9062.00,Operations Monitoring,IM,3.5,N,
49-9062.00,Operations Monitoring,LV,3.88,N,N
49-9062.00,Operation and Control,IM,2.88,N,
